@relation UserTransaction
@attribute userId numeric
@attribute userCity {Pune,Mumbai,Chennai,Kolkatta,Delhi}
@attribute transactionType {HDFC,ICICI,SBI,HSBC,BARCLAYS}
@attribute userAge {LessTwenty,Twenties,Thirties,Forties,FortyPlus}
@data
425,Kolkatta,SBI,LessTwenty
560,Kolkatta,HDFC,Forties
324,Pune,HSBC,Thirties
494,Mumbai,HSBC,Thirties
490,Pune,HSBC,Forties
226,Pune,HSBC,Twenties
126,Pune,HSBC,Twenties
553,Kolkatta,ICICI,Twenties
245,Delhi,HSBC,Twenties
233,Mumbai,HSBC,Twenties
55,Kolkatta,SBI,Twenties
560,Chennai,ICICI,Forties
32,Kolkatta,SBI,FortyPlus
530,Delhi,ICICI,Thirties
36,Mumbai,HDFC,Twenties
399,Kolkatta,HDFC,Thirties
359,Delhi,HDFC,Forties
635,Mumbai,ICICI,FortyPlus
704,Chennai,HSBC,LessTwenty
673,Chennai,HSBC,FortyPlus
631,Pune,ICICI,LessTwenty
637,Chennai,HDFC,Thirties
685,Pune,ICICI,Thirties
302,Chennai,HSBC,Twenties
514,Kolkatta,HDFC,Thirties
295,Chennai,SBI,Thirties
516,Kolkatta,ICICI,FortyPlus
685,Chennai,HDFC,Thirties
460,Delhi,HSBC,Twenties
421,Pune,SBI,Forties
100,Delhi,ICICI,LessTwenty
575,Delhi,HSBC,LessTwenty
528,Kolkatta,SBI,Thirties
12,Chennai,HSBC,Twenties
7,Kolkatta,SBI,Twenties
220,Chennai,HSBC,Forties
480,Chennai,HSBC,FortyPlus
314,Mumbai,ICICI,FortyPlus
63,Pune,HDFC,Forties
729,Mumbai,SBI,Thirties
664,Delhi,HDFC,Forties
714,Chennai,HDFC,LessTwenty
715,Mumbai,ICICI,FortyPlus
443,Mumbai,HDFC,FortyPlus
207,Delhi,HDFC,Twenties
230,Kolkatta,HSBC,Twenties
481,Pune,HDFC,FortyPlus
235,Kolkatta,HDFC,Thirties
422,Delhi,ICICI,Twenties
697,Chennai,HDFC,Thirties
36,Pune,ICICI,Twenties
569,Kolkatta,HSBC,FortyPlus
631,Chennai,ICICI,LessTwenty
539,Chennai,SBI,Forties
233,Kolkatta,ICICI,Twenties
655,Mumbai,SBI,FortyPlus
189,Pune,ICICI,FortyPlus
171,Pune,HDFC,LessTwenty
505,Mumbai,HSBC,LessTwenty
14,Mumbai,HSBC,Forties
230,Kolkatta,HDFC,Twenties
320,Mumbai,HDFC,Forties
188,Mumbai,HSBC,Thirties
316,Chennai,ICICI,Twenties
70,Delhi,HSBC,FortyPlus
375,Chennai,SBI,LessTwenty
614,Kolkatta,ICICI,Twenties
261,Kolkatta,ICICI,Thirties
215,Kolkatta,ICICI,Forties
432,Chennai,SBI,LessTwenty
670,Mumbai,ICICI,LessTwenty
645,Chennai,SBI,FortyPlus
348,Chennai,SBI,FortyPlus
423,Delhi,SBI,Twenties
49,Delhi,HDFC,LessTwenty
376,Pune,HSBC,LessTwenty
18,Kolkatta,HSBC,FortyPlus
430,Kolkatta,HDFC,Twenties
291,Chennai,ICICI,LessTwenty
298,Mumbai,HDFC,Thirties
182,Chennai,HSBC,Forties
714,Delhi,HDFC,LessTwenty
256,Pune,HSBC,Forties
377,Pune,ICICI,Thirties
661,Kolkatta,ICICI,FortyPlus
712,Mumbai,ICICI,FortyPlus
158,Delhi,ICICI,Twenties
650,Delhi,HSBC,Thirties
709,Mumbai,ICICI,LessTwenty
392,Mumbai,HDFC,LessTwenty
357,Delhi,HSBC,FortyPlus
378,Pune,HDFC,Thirties
631,Kolkatta,SBI,LessTwenty
93,Chennai,HSBC,FortyPlus
566,Kolkatta,SBI,Forties
708,Pune,HDFC,Thirties
264,Pune,ICICI,Thirties
43,Pune,HDFC,Twenties
504,Kolkatta,HDFC,FortyPlus
397,Delhi,HDFC,Thirties
37,Kolkatta,HDFC,Twenties
490,Delhi,ICICI,Forties
44,Mumbai,HSBC,Forties
255,Kolkatta,SBI,FortyPlus
211,Chennai,SBI,Thirties
91,Delhi,ICICI,Thirties
303,Chennai,HDFC,Twenties
728,Pune,HDFC,Forties
606,Mumbai,ICICI,Thirties
614,Delhi,HSBC,Twenties
315,Chennai,SBI,Thirties
369,Pune,HDFC,FortyPlus
296,Kolkatta,ICICI,FortyPlus
528,Delhi,SBI,Thirties
39,Pune,ICICI,LessTwenty
598,Delhi,HDFC,Forties
174,Mumbai,ICICI,LessTwenty
331,Mumbai,HSBC,Forties
71,Chennai,HSBC,Thirties
718,Delhi,HSBC,Twenties
158,Kolkatta,HDFC,Twenties
479,Mumbai,SBI,Forties
730,Pune,ICICI,Forties
497,Delhi,ICICI,LessTwenty
670,Mumbai,HSBC,LessTwenty
652,Kolkatta,SBI,LessTwenty
210,Delhi,HDFC,Forties
376,Kolkatta,HDFC,LessTwenty
277,Pune,SBI,Twenties
474,Mumbai,SBI,Twenties
241,Mumbai,HSBC,LessTwenty
517,Chennai,ICICI,LessTwenty
120,Pune,SBI,Forties
374,Pune,HSBC,Thirties
432,Pune,SBI,LessTwenty
667,Pune,SBI,Thirties
80,Pune,SBI,LessTwenty
278,Mumbai,SBI,Twenties
575,Mumbai,SBI,LessTwenty
697,Chennai,ICICI,Thirties
236,Chennai,ICICI,FortyPlus
425,Mumbai,ICICI,LessTwenty
161,Pune,ICICI,Thirties
349,Kolkatta,SBI,Thirties
56,Mumbai,HDFC,Forties
465,Delhi,SBI,Twenties
232,Mumbai,ICICI,LessTwenty
614,Chennai,ICICI,Twenties
707,Pune,ICICI,Thirties
401,Kolkatta,SBI,Twenties
387,Pune,SBI,FortyPlus
498,Chennai,HDFC,Thirties
156,Pune,HDFC,Thirties
552,Chennai,HDFC,LessTwenty
305,Pune,ICICI,Thirties
251,Mumbai,ICICI,Forties
28,Delhi,SBI,LessTwenty
226,Delhi,HDFC,Twenties
83,Mumbai,ICICI,Thirties
731,Kolkatta,HSBC,LessTwenty
79,Delhi,SBI,Thirties
105,Pune,SBI,Forties
411,Pune,HDFC,LessTwenty
326,Pune,HSBC,Forties
535,Delhi,SBI,Thirties
272,Kolkatta,SBI,LessTwenty
70,Kolkatta,HDFC,FortyPlus
59,Kolkatta,HSBC,Twenties
348,Chennai,HSBC,FortyPlus
434,Pune,ICICI,Twenties
62,Delhi,SBI,Thirties
426,Mumbai,ICICI,Forties
138,Delhi,SBI,Twenties
183,Mumbai,HSBC,LessTwenty
126,Delhi,SBI,Twenties
339,Pune,SBI,Forties
289,Delhi,ICICI,Twenties
390,Chennai,HSBC,LessTwenty
525,Delhi,HDFC,FortyPlus
429,Delhi,ICICI,LessTwenty
491,Pune,ICICI,Thirties
290,Kolkatta,HSBC,FortyPlus
516,Chennai,HDFC,FortyPlus
509,Pune,HSBC,LessTwenty
6,Mumbai,ICICI,Forties
318,Chennai,HDFC,Thirties
236,Chennai,SBI,FortyPlus
160,Mumbai,HSBC,FortyPlus
660,Chennai,HDFC,FortyPlus
402,Delhi,HDFC,Twenties
427,Mumbai,HDFC,LessTwenty
269,Delhi,ICICI,LessTwenty
521,Chennai,ICICI,Forties
523,Delhi,SBI,LessTwenty
286,Pune,ICICI,LessTwenty
355,Pune,ICICI,Thirties
429,Pune,HDFC,LessTwenty
198,Delhi,ICICI,LessTwenty
603,Chennai,ICICI,Twenties
84,Pune,ICICI,Thirties
279,Kolkatta,SBI,Forties
691,Delhi,ICICI,Twenties
571,Delhi,ICICI,Forties
57,Delhi,HDFC,Forties
447,Chennai,HDFC,FortyPlus
417,Delhi,SBI,Thirties
23,Pune,HSBC,Thirties
700,Mumbai,HDFC,FortyPlus
67,Mumbai,HSBC,LessTwenty
359,Pune,ICICI,Forties
590,Chennai,ICICI,FortyPlus
723,Delhi,HDFC,Twenties
36,Delhi,HSBC,Twenties
598,Pune,SBI,Forties
144,Mumbai,HSBC,LessTwenty
412,Delhi,SBI,Forties
131,Mumbai,SBI,Thirties
545,Pune,SBI,FortyPlus
368,Mumbai,SBI,Thirties
324,Mumbai,HDFC,Thirties
81,Kolkatta,ICICI,FortyPlus
297,Mumbai,SBI,FortyPlus
620,Mumbai,ICICI,Twenties
180,Pune,HSBC,Twenties
620,Pune,SBI,Twenties
502,Mumbai,HSBC,Forties
246,Pune,ICICI,Thirties
242,Delhi,HSBC,Twenties
18,Kolkatta,HDFC,FortyPlus
194,Pune,ICICI,Thirties
689,Mumbai,HSBC,LessTwenty
212,Mumbai,SBI,Thirties
358,Kolkatta,ICICI,Forties
32,Mumbai,ICICI,FortyPlus
452,Pune,HDFC,FortyPlus
156,Mumbai,SBI,Thirties
94,Chennai,SBI,LessTwenty
569,Delhi,ICICI,FortyPlus
656,Delhi,SBI,FortyPlus
560,Chennai,HDFC,Forties
323,Delhi,HDFC,Twenties
164,Delhi,HDFC,Forties
451,Kolkatta,HSBC,LessTwenty
481,Kolkatta,HSBC,FortyPlus
688,Kolkatta,SBI,Forties
460,Delhi,HSBC,Twenties
530,Delhi,HSBC,Thirties
196,Kolkatta,SBI,Thirties
198,Delhi,HSBC,LessTwenty
656,Mumbai,SBI,FortyPlus
630,Mumbai,ICICI,Thirties
575,Delhi,ICICI,LessTwenty
151,Delhi,SBI,Thirties
165,Pune,SBI,Thirties
182,Chennai,SBI,Forties
621,Kolkatta,HDFC,Twenties
45,Delhi,ICICI,Thirties
194,Kolkatta,SBI,Thirties
550,Pune,SBI,Forties
701,Kolkatta,HSBC,LessTwenty
117,Delhi,HDFC,FortyPlus
652,Pune,HDFC,LessTwenty
415,Mumbai,HSBC,Thirties
493,Pune,SBI,Forties
616,Mumbai,HSBC,Thirties
259,Mumbai,HDFC,FortyPlus
525,Chennai,ICICI,FortyPlus
289,Mumbai,HSBC,Twenties
505,Chennai,HSBC,LessTwenty
585,Mumbai,SBI,Twenties
432,Kolkatta,HSBC,LessTwenty
179,Chennai,ICICI,FortyPlus
179,Mumbai,HSBC,FortyPlus
196,Pune,SBI,Thirties
276,Kolkatta,SBI,LessTwenty
543,Mumbai,SBI,LessTwenty
182,Delhi,HSBC,Forties
83,Chennai,ICICI,Thirties
9,Mumbai,ICICI,FortyPlus
617,Kolkatta,HDFC,LessTwenty
685,Chennai,SBI,Thirties
708,Chennai,SBI,Thirties
34,Mumbai,HSBC,LessTwenty
248,Chennai,HDFC,Forties
707,Pune,HDFC,Thirties
271,Mumbai,HSBC,LessTwenty
347,Pune,SBI,Forties
56,Mumbai,HSBC,Forties
484,Pune,HSBC,Forties
278,Kolkatta,ICICI,Twenties
3,Kolkatta,SBI,Forties
93,Chennai,HDFC,FortyPlus
558,Mumbai,ICICI,Twenties
15,Mumbai,HDFC,LessTwenty
400,Chennai,HSBC,LessTwenty
153,Pune,HDFC,LessTwenty
704,Chennai,HDFC,LessTwenty
515,Delhi,HSBC,Thirties
611,Kolkatta,SBI,Thirties
47,Delhi,HDFC,LessTwenty
562,Pune,HSBC,Twenties
617,Pune,HDFC,LessTwenty
515,Pune,SBI,Thirties
548,Delhi,HDFC,FortyPlus
88,Delhi,HSBC,Forties
181,Mumbai,HDFC,Thirties
213,Kolkatta,SBI,Thirties
263,Kolkatta,HDFC,Twenties
123,Pune,SBI,Thirties
641,Pune,ICICI,Thirties
182,Kolkatta,HDFC,Forties
293,Chennai,SBI,Forties
471,Chennai,HSBC,LessTwenty
699,Kolkatta,HSBC,FortyPlus
635,Mumbai,HDFC,FortyPlus
410,Delhi,HDFC,Thirties
286,Chennai,HDFC,LessTwenty
636,Pune,HSBC,Forties
678,Delhi,HSBC,LessTwenty
726,Mumbai,HDFC,Thirties
333,Mumbai,HDFC,Thirties
221,Mumbai,SBI,Thirties
250,Chennai,SBI,Thirties
554,Delhi,ICICI,LessTwenty
303,Mumbai,HSBC,Twenties
529,Pune,HDFC,Thirties
242,Chennai,SBI,Twenties
12,Chennai,SBI,Twenties
394,Mumbai,HSBC,FortyPlus
638,Chennai,SBI,Twenties
544,Mumbai,HSBC,Thirties
548,Kolkatta,SBI,FortyPlus
549,Kolkatta,SBI,Twenties
71,Pune,HSBC,Thirties
106,Mumbai,ICICI,FortyPlus
172,Pune,ICICI,Thirties
372,Kolkatta,ICICI,Twenties
586,Delhi,HSBC,Forties
540,Pune,HSBC,Twenties
40,Chennai,SBI,FortyPlus
329,Kolkatta,HDFC,FortyPlus
709,Chennai,ICICI,LessTwenty
278,Chennai,HDFC,Twenties
694,Kolkatta,ICICI,FortyPlus
181,Delhi,ICICI,Thirties
166,Kolkatta,ICICI,Twenties
687,Chennai,HDFC,FortyPlus
31,Chennai,SBI,Forties
335,Pune,HSBC,FortyPlus
526,Chennai,HDFC,Twenties
723,Kolkatta,SBI,Twenties
388,Mumbai,HDFC,Twenties
163,Chennai,HDFC,Twenties
730,Kolkatta,HDFC,Forties
47,Kolkatta,SBI,LessTwenty
323,Mumbai,HDFC,Twenties
294,Pune,HSBC,Forties
151,Delhi,HDFC,Thirties
644,Kolkatta,ICICI,Thirties
550,Chennai,HSBC,Forties
682,Kolkatta,HSBC,Twenties
177,Delhi,ICICI,Forties
92,Delhi,SBI,Twenties
295,Delhi,ICICI,Thirties
272,Pune,HSBC,LessTwenty
473,Kolkatta,ICICI,Forties
91,Kolkatta,HDFC,Thirties
411,Pune,HDFC,LessTwenty
612,Pune,SBI,FortyPlus
328,Delhi,SBI,Twenties
464,Chennai,HDFC,Forties
668,Delhi,HDFC,FortyPlus
35,Chennai,SBI,FortyPlus
616,Mumbai,SBI,Thirties
518,Delhi,SBI,FortyPlus
129,Kolkatta,HSBC,FortyPlus
304,Delhi,HSBC,Twenties
135,Kolkatta,HDFC,Thirties
676,Pune,ICICI,Twenties
320,Chennai,HDFC,Forties
631,Mumbai,ICICI,LessTwenty
669,Pune,HSBC,LessTwenty
200,Mumbai,HSBC,LessTwenty
330,Kolkatta,ICICI,LessTwenty
602,Mumbai,HSBC,Twenties
579,Delhi,SBI,Twenties
86,Mumbai,SBI,FortyPlus
393,Kolkatta,HSBC,Twenties
686,Mumbai,ICICI,LessTwenty
275,Kolkatta,SBI,FortyPlus
229,Pune,ICICI,Thirties
692,Chennai,HSBC,Twenties
543,Mumbai,HSBC,LessTwenty
234,Kolkatta,HSBC,Thirties
239,Chennai,HSBC,Forties
179,Delhi,SBI,FortyPlus
609,Pune,HSBC,Thirties
562,Kolkatta,SBI,Twenties
657,Chennai,ICICI,LessTwenty
133,Chennai,HDFC,Forties
471,Chennai,SBI,LessTwenty
279,Chennai,HDFC,Forties
648,Pune,ICICI,Forties
120,Pune,ICICI,Forties
244,Kolkatta,ICICI,Forties
245,Pune,ICICI,Twenties
221,Chennai,HDFC,Thirties
152,Kolkatta,HSBC,Twenties
62,Delhi,ICICI,Thirties
45,Delhi,ICICI,Thirties
72,Pune,HDFC,Twenties
592,Chennai,SBI,Thirties
415,Delhi,SBI,Thirties
452,Pune,HDFC,FortyPlus
122,Pune,SBI,LessTwenty
482,Kolkatta,HDFC,Thirties
171,Delhi,HDFC,LessTwenty
478,Pune,HDFC,Thirties
234,Mumbai,ICICI,Thirties
685,Delhi,ICICI,Thirties
393,Kolkatta,HSBC,Twenties
618,Chennai,HSBC,FortyPlus
258,Pune,SBI,Twenties
140,Kolkatta,HSBC,Forties
717,Mumbai,SBI,Forties
167,Chennai,HDFC,LessTwenty
646,Chennai,SBI,Twenties
73,Kolkatta,SBI,LessTwenty
220,Kolkatta,HSBC,Forties
408,Mumbai,HDFC,Forties
528,Pune,ICICI,Thirties
47,Pune,HSBC,LessTwenty
172,Kolkatta,SBI,Thirties
638,Delhi,HDFC,Twenties
593,Pune,HDFC,Forties
11,Delhi,HSBC,FortyPlus
13,Kolkatta,HSBC,FortyPlus
78,Delhi,SBI,Forties
184,Kolkatta,HDFC,FortyPlus
220,Delhi,HSBC,Forties
55,Chennai,HSBC,Twenties
420,Mumbai,ICICI,LessTwenty
503,Chennai,HSBC,Thirties
420,Kolkatta,HDFC,LessTwenty
418,Mumbai,HSBC,LessTwenty
4,Delhi,SBI,Forties
160,Pune,SBI,FortyPlus
264,Chennai,SBI,Thirties
101,Chennai,HDFC,LessTwenty
666,Pune,HSBC,FortyPlus
81,Chennai,HDFC,FortyPlus
549,Chennai,HSBC,Twenties
141,Chennai,HSBC,Thirties
312,Pune,HSBC,Forties
518,Kolkatta,ICICI,FortyPlus
430,Mumbai,HSBC,Twenties
203,Kolkatta,ICICI,Thirties
611,Delhi,HDFC,Thirties
62,Delhi,ICICI,Thirties
419,Chennai,SBI,FortyPlus
331,Mumbai,HDFC,Forties
75,Pune,HSBC,Twenties
329,Kolkatta,HSBC,FortyPlus
548,Kolkatta,SBI,FortyPlus
77,Mumbai,ICICI,Twenties
367,Delhi,ICICI,LessTwenty
161,Kolkatta,ICICI,Thirties
214,Pune,SBI,Forties
257,Kolkatta,SBI,FortyPlus
167,Pune,HSBC,LessTwenty
430,Pune,HDFC,Twenties
548,Chennai,HSBC,FortyPlus
364,Pune,ICICI,Forties
34,Chennai,HDFC,LessTwenty
568,Delhi,SBI,Forties
304,Kolkatta,HSBC,Twenties
397,Delhi,SBI,Thirties
98,Mumbai,HDFC,LessTwenty
570,Kolkatta,HSBC,LessTwenty
685,Chennai,ICICI,Thirties
450,Kolkatta,ICICI,Forties
277,Kolkatta,SBI,Twenties
198,Mumbai,HSBC,LessTwenty
241,Delhi,ICICI,LessTwenty
593,Kolkatta,HDFC,Forties
221,Pune,ICICI,Thirties
422,Mumbai,HSBC,Twenties
627,Chennai,ICICI,Twenties
306,Delhi,ICICI,FortyPlus
470,Mumbai,HSBC,LessTwenty
218,Chennai,HSBC,Twenties
57,Pune,HDFC,Forties
621,Mumbai,HSBC,Twenties
84,Delhi,SBI,Thirties
163,Pune,ICICI,Twenties
112,Pune,HSBC,Thirties
452,Pune,HSBC,FortyPlus
277,Chennai,HDFC,Twenties
289,Mumbai,HDFC,Twenties
48,Delhi,ICICI,FortyPlus
584,Delhi,HDFC,FortyPlus
535,Kolkatta,HDFC,Thirties
567,Delhi,HDFC,FortyPlus
543,Mumbai,SBI,LessTwenty
448,Pune,HSBC,Twenties
148,Mumbai,ICICI,Thirties
326,Delhi,HDFC,Forties
189,Mumbai,SBI,FortyPlus
196,Chennai,HDFC,Thirties
417,Mumbai,HDFC,Thirties
243,Pune,HSBC,FortyPlus
213,Kolkatta,ICICI,Thirties
298,Kolkatta,HDFC,Thirties
396,Kolkatta,ICICI,Thirties
626,Mumbai,HSBC,Twenties
303,Pune,SBI,Twenties
42,Delhi,HDFC,Forties
10,Kolkatta,SBI,FortyPlus
615,Kolkatta,HSBC,Twenties
531,Pune,ICICI,Forties
710,Chennai,HSBC,Forties
361,Delhi,ICICI,Thirties
43,Delhi,SBI,Twenties
569,Mumbai,SBI,FortyPlus
703,Chennai,SBI,LessTwenty
634,Delhi,SBI,Twenties
573,Pune,HDFC,LessTwenty
560,Mumbai,SBI,Forties
384,Mumbai,ICICI,Twenties
405,Pune,ICICI,LessTwenty
151,Mumbai,SBI,Thirties
444,Pune,HSBC,FortyPlus
214,Mumbai,ICICI,Forties
595,Pune,ICICI,LessTwenty
173,Delhi,SBI,Forties
583,Chennai,HDFC,Forties
100,Pune,HSBC,LessTwenty
434,Delhi,ICICI,Twenties
569,Kolkatta,ICICI,FortyPlus
154,Mumbai,SBI,Twenties
253,Delhi,SBI,Twenties
236,Kolkatta,HSBC,FortyPlus
357,Chennai,SBI,FortyPlus
260,Chennai,HSBC,Forties
476,Chennai,SBI,Forties
477,Kolkatta,ICICI,Thirties
378,Pune,SBI,Thirties
436,Kolkatta,SBI,Thirties
532,Pune,SBI,FortyPlus
57,Delhi,SBI,Forties
14,Delhi,ICICI,Forties
586,Kolkatta,ICICI,Forties
354,Kolkatta,HSBC,Thirties
262,Chennai,SBI,Thirties
40,Kolkatta,HDFC,FortyPlus
527,Pune,HDFC,Twenties
672,Chennai,HSBC,LessTwenty
395,Delhi,ICICI,LessTwenty
724,Pune,ICICI,LessTwenty
569,Kolkatta,ICICI,FortyPlus
370,Delhi,SBI,Forties
339,Pune,HSBC,Forties
533,Chennai,ICICI,Twenties
57,Pune,HDFC,Forties
233,Delhi,HSBC,Twenties
434,Chennai,HSBC,Twenties
203,Pune,SBI,Thirties
601,Delhi,HSBC,Forties
225,Pune,ICICI,FortyPlus
254,Chennai,ICICI,LessTwenty
42,Kolkatta,SBI,Forties
711,Pune,ICICI,FortyPlus
673,Mumbai,HSBC,FortyPlus
37,Delhi,ICICI,Twenties
219,Chennai,HDFC,FortyPlus
727,Pune,HSBC,Forties
650,Pune,HSBC,Thirties
245,Delhi,HDFC,Twenties
688,Chennai,HSBC,Forties
289,Delhi,HSBC,Twenties
699,Chennai,HSBC,FortyPlus
714,Pune,HDFC,LessTwenty
116,Kolkatta,HSBC,LessTwenty
691,Mumbai,SBI,Twenties
480,Chennai,HDFC,FortyPlus
163,Mumbai,HSBC,Twenties
69,Kolkatta,HDFC,Thirties
195,Mumbai,ICICI,Forties
114,Delhi,ICICI,Twenties
470,Chennai,HSBC,LessTwenty
620,Kolkatta,HSBC,Twenties
633,Kolkatta,HDFC,Twenties
308,Chennai,HDFC,FortyPlus
618,Kolkatta,HSBC,FortyPlus
231,Pune,HDFC,FortyPlus
93,Delhi,ICICI,FortyPlus
190,Kolkatta,ICICI,Forties
367,Chennai,SBI,LessTwenty
539,Pune,HSBC,Forties
26,Delhi,SBI,Forties
319,Pune,HDFC,Twenties
485,Mumbai,ICICI,Thirties
19,Mumbai,HSBC,LessTwenty
727,Mumbai,ICICI,Forties
248,Kolkatta,ICICI,Forties
113,Pune,HSBC,Forties
52,Chennai,ICICI,Thirties
182,Delhi,ICICI,Forties
619,Kolkatta,HSBC,FortyPlus
580,Pune,ICICI,Thirties
335,Chennai,SBI,FortyPlus
38,Delhi,SBI,Twenties
266,Kolkatta,ICICI,FortyPlus
383,Chennai,SBI,Thirties
398,Delhi,HSBC,Thirties
258,Pune,HSBC,Twenties
690,Mumbai,ICICI,FortyPlus
727,Mumbai,HDFC,Forties
383,Chennai,ICICI,Thirties
539,Kolkatta,SBI,Forties
617,Kolkatta,HSBC,LessTwenty
143,Pune,HSBC,LessTwenty
145,Delhi,ICICI,FortyPlus
97,Pune,HSBC,LessTwenty
108,Chennai,HDFC,FortyPlus
113,Mumbai,SBI,Forties
44,Delhi,SBI,Forties
394,Kolkatta,HSBC,FortyPlus
552,Pune,HDFC,LessTwenty
193,Mumbai,HSBC,FortyPlus
189,Mumbai,ICICI,FortyPlus
167,Chennai,SBI,LessTwenty
69,Pune,HDFC,Thirties
459,Chennai,ICICI,FortyPlus
502,Chennai,ICICI,Forties
631,Delhi,ICICI,LessTwenty
273,Kolkatta,SBI,Thirties
614,Delhi,SBI,Twenties
672,Delhi,ICICI,LessTwenty
328,Chennai,SBI,Twenties
111,Pune,SBI,Thirties
411,Delhi,HDFC,LessTwenty
31,Pune,ICICI,Forties
171,Chennai,ICICI,LessTwenty
181,Chennai,SBI,Thirties
427,Chennai,HSBC,LessTwenty
334,Chennai,HDFC,Forties
210,Delhi,SBI,Forties
467,Delhi,ICICI,LessTwenty
61,Delhi,HSBC,Twenties
530,Pune,HSBC,Thirties
315,Pune,ICICI,Thirties
291,Kolkatta,ICICI,LessTwenty
370,Chennai,SBI,Forties
94,Delhi,SBI,LessTwenty
569,Mumbai,SBI,FortyPlus
221,Pune,HDFC,Thirties
691,Delhi,HDFC,Twenties
617,Delhi,ICICI,LessTwenty
579,Pune,HDFC,Twenties
169,Kolkatta,ICICI,Twenties
722,Chennai,HDFC,FortyPlus
450,Pune,HDFC,Forties
507,Delhi,ICICI,Thirties
510,Delhi,HSBC,Thirties
716,Chennai,ICICI,Twenties
231,Pune,HDFC,FortyPlus
248,Pune,ICICI,Forties
39,Mumbai,ICICI,LessTwenty
528,Pune,HSBC,Thirties
97,Kolkatta,HSBC,LessTwenty
565,Pune,ICICI,Thirties
240,Pune,SBI,FortyPlus
52,Delhi,HDFC,Thirties
94,Delhi,HSBC,LessTwenty
137,Chennai,HDFC,Thirties
172,Kolkatta,HSBC,Thirties
34,Kolkatta,SBI,LessTwenty
655,Delhi,HDFC,FortyPlus
667,Mumbai,HDFC,Thirties
551,Delhi,SBI,Forties
700,Mumbai,ICICI,FortyPlus
423,Delhi,ICICI,Twenties
254,Pune,HDFC,LessTwenty
649,Pune,ICICI,FortyPlus
514,Delhi,ICICI,Thirties
577,Delhi,SBI,Forties
329,Kolkatta,SBI,FortyPlus
629,Delhi,SBI,LessTwenty
496,Mumbai,ICICI,FortyPlus
183,Delhi,SBI,LessTwenty
587,Pune,HDFC,Thirties
228,Kolkatta,HSBC,Thirties
572,Mumbai,ICICI,Forties
407,Pune,ICICI,Forties
184,Delhi,HSBC,FortyPlus
35,Kolkatta,HDFC,FortyPlus
261,Chennai,SBI,Thirties
679,Kolkatta,HSBC,Thirties
70,Kolkatta,HDFC,FortyPlus
338,Mumbai,HSBC,Twenties
336,Delhi,HSBC,FortyPlus
632,Kolkatta,ICICI,FortyPlus
717,Kolkatta,SBI,Forties
206,Mumbai,HSBC,FortyPlus
535,Chennai,HSBC,Thirties
42,Pune,SBI,Forties
323,Chennai,HDFC,Twenties
449,Pune,HSBC,Forties
562,Pune,SBI,Twenties
640,Kolkatta,HDFC,Forties
541,Kolkatta,SBI,FortyPlus
145,Mumbai,HSBC,FortyPlus
115,Mumbai,ICICI,LessTwenty
621,Delhi,ICICI,Twenties
448,Mumbai,ICICI,Twenties
80,Pune,ICICI,LessTwenty
427,Delhi,HSBC,LessTwenty
551,Delhi,ICICI,Forties
620,Delhi,HDFC,Twenties
57,Kolkatta,SBI,Forties
296,Mumbai,SBI,FortyPlus
339,Kolkatta,HSBC,Forties
382,Chennai,ICICI,Forties
408,Delhi,SBI,Forties
562,Delhi,HDFC,Twenties
182,Chennai,SBI,Forties
300,Pune,HDFC,FortyPlus
317,Kolkatta,ICICI,Thirties
317,Chennai,ICICI,Thirties
542,Delhi,HSBC,Twenties
631,Chennai,HDFC,LessTwenty
61,Mumbai,SBI,Twenties
362,Mumbai,SBI,FortyPlus
493,Kolkatta,HDFC,Forties
736,Chennai,ICICI,Forties
546,Kolkatta,HDFC,FortyPlus
391,Kolkatta,SBI,FortyPlus
230,Kolkatta,ICICI,Twenties
493,Kolkatta,HSBC,Forties
374,Kolkatta,ICICI,Thirties
337,Delhi,HDFC,Thirties
302,Pune,ICICI,Twenties
477,Chennai,HDFC,Thirties
200,Delhi,ICICI,LessTwenty
127,Mumbai,SBI,FortyPlus
569,Kolkatta,HDFC,FortyPlus
394,Pune,HSBC,FortyPlus
279,Pune,SBI,Forties
718,Delhi,HDFC,Twenties
11,Mumbai,ICICI,FortyPlus
500,Chennai,ICICI,Forties
342,Mumbai,HSBC,Thirties
641,Delhi,ICICI,Thirties
224,Pune,HDFC,LessTwenty
554,Kolkatta,ICICI,LessTwenty
587,Chennai,SBI,Thirties
231,Mumbai,SBI,FortyPlus
135,Pune,HDFC,Thirties
657,Chennai,HSBC,LessTwenty
665,Pune,SBI,Twenties
60,Delhi,SBI,Forties
733,Kolkatta,HSBC,Forties
41,Delhi,HDFC,Twenties
449,Chennai,SBI,Forties
398,Chennai,HSBC,Thirties
157,Kolkatta,HSBC,Thirties
309,Chennai,HSBC,LessTwenty
176,Kolkatta,HDFC,FortyPlus
90,Pune,ICICI,FortyPlus
631,Pune,ICICI,LessTwenty
540,Kolkatta,ICICI,Twenties
176,Pune,ICICI,FortyPlus
492,Chennai,HSBC,Twenties
323,Mumbai,ICICI,Twenties
28,Kolkatta,ICICI,LessTwenty
633,Mumbai,SBI,Twenties
39,Delhi,ICICI,LessTwenty
44,Chennai,ICICI,Forties
375,Pune,HDFC,LessTwenty
566,Kolkatta,SBI,Forties
499,Chennai,SBI,Forties
295,Delhi,ICICI,Thirties
